title,image_url,difficulty,timecost,ingredient,cookstep
유치원 소풍도시락 메뉴로 리본주먹밥 어때요?,https://recipe1.ezmember.co.kr/cache/recipe/2018/10/20/023dc9925cc0fdf33f314f20227a4ee21.JPG,초급,30분 이내,슬라이스햄>부추>계란>당근>팽이버섯>애호박>밥>소금>참기름>통깨>,"[볶음밥 만들기]
먼저 볶음밥부터 만들어보도록 할게요.
볶음밥에 들어가는 야채는 당근과 애호박, 팽이버섯 세 가지만 준비해보았고요.
모두 잘게 다져주었어요.
* 야채는 알록달록한 재료로 취향껏 준비해주세요 :)>예열한 팬에 식용유를 적당량 두른 뒤 야채를 먼저 볶아주시고요.
야채가 어느 정도 익으면 밥을 넣고 잘 섞어준 다음 소금으로 간을 해주세요.
(굴소스를 넣어주셔도 좋아요.)
마지막으로 참기름 1/2 큰 술과 통깨를 넣고 잘 섞어준 뒤 한 김 식혀줍니다.>주먹밥의 크기는 아이가 한 입에 먹을 수 있을 정도의 크기에서 약간 더 작게 만들어 주시면 돼요.>[부추 데치기]
리본과 주먹밥을 이어줄 부추는 끓는 물에 10초 정도 데친 뒤 찬물에 헹궈 물기를 빼서 준비합니다.>[슬라이스햄으로 리본만들기]
슬라이스햄은 끓는 물에 살짝 데쳐서 준비해요. 
(물기 제거하기)
*구워주셔도 좋아요 :)>요렇게 모양을 잡은 뒤 부추로 묶어 잘 고정시키고요.>[계란지단 만들기]
계란물은 체에 한 번 걸러 알끈과 기포를 제거해주시고요.
(저는 깜빡하게 기포 제거를 안 했더니 지단에 구멍이 숑숑 뚫려 있더라고요 ㅋㅋㅋㅋ)>중약 불로 예열한 팬에 식용유를 약간만 두른 뒤 키친타월로 가볍게 한 번 닦아내주시고요.
가스불을 약불로 줄인 뒤 계란물을 천천히 부어줍니다.
프라이팬을 조금씩 기울여 계란물을 프라이팬 가득 번지도록 해주시고요.
80% 이상 익었다 싶으면 지단을 조심스레 뒤집은 뒤 가스불을 끄고 잔열에서 나머지 면을 익혀줍니다.>지단은 주먹밥을 감쌀 수 있을 정도의 크기로 잘라줍니다.>이제 본격적으로 리본 주먹밥을 만들어볼게요.
먼저 지단으로 주먹밥을 잘 감싸주시고요.>요렇게 슬라이스햄 리본에 달려있는 부추로 주먹밥을 묶어 고정시켜주면 리본 주먹밥 만들기 완성 -
정말 간단하죠?>아무리 쉬운 레시피라도 소풍 당일에 만들려면 시간이 좀 걸릴 수 있으니 전날 미리 볶음밥 재료 다져놓고, 계란지단과 슬라이스햄 리본 만들어두시는 게 좋아요.
저는 볶음밥도 전날 미리 만들어두려고요 ㅋㅋㅋㅋㅋ>"
스팸마요덮밥 만드는 법 간단한 한그릇요리로 딱!,https://recipe1.ezmember.co.kr/cache/recipe/2017/10/22/f64829fac211752c156bd582434cc7e61.jpg,초급,30분 이내,스팸>계란>밥>양파>간장>맛술>설탕>후추>통깨>김>,"먼저 스팸은 큐브 모양으로, 양파는 채 썰어주시고요.
계란은 잘 풀어서 준비해주세요.>노릇노릇하게 스팸을 구워주시고요.>팬에 양파 1/2개, 간장 3 큰 술, 맛술 2.5 큰 술, 설탕 2.5-3 큰 술을 넣어주시고요.
소스가 끓기 시작하면 중약 불로 줄인 뒤 걸쭉해질 때까지 졸여주세요.설탕의 양은 각자의 입맛에 따라 가감해주세요 ^^>이제 스크램블 만들 차례!
약불로 예열해 둔 팬에 식용유를 약간만 두른 뒤 풀어둔 달걀물을 부어주세요.
그리고, 나무젓가락을 이용해 골고루 저어주시면 아주 간단하게 스크램블이 완성돼요.처음부터 끝까지 약불임.스팸도 소스도 짭조름한 맛이 나기 때문에 스크램블에는 따로 간을 하지 않았어요.>그릇에 밥을 적당량 채워주고, 그 위에 스크램블 그리고 걸쭉하게 졸인 양파 소스를 올려줍니다.
그리고 나서 스팸도 차곡차곡 ~>마요네즈도 촥촥 뿌려주고, 후추와 통깨도 촥촥 -
김가루를 올려주면 더욱 좋겠지만, 김이 없어서 패스했어요.>김가루를 안 뿌렸더니 뭔가 허전해 보이는 너 ~ 
그래도 맛은 좋더라 ~*>덕분에 오늘 요리도 아들이랑 신랑한테 엄지 척 받아냈쟈냐 ~>"
홈베이킹 건강한 당근 머핀 만들기,https://recipe1.ezmember.co.kr/cache/recipe/2020/06/10/2d03d82b2cd904438645a642d517cd411.jpg,초급,30분 이내,박력분>베이킹파우더>당근>달걀>설탕>식용유>,"달걀 2개, 설탕 60g, 식용유 60g를 넣고 섞어주세요.>가루류(박력분 100g, 베이킹파우더 5g)를 체질한 후 섞어주세요.입맛에 따라 계핏가루를 조금 넣어주셔도 좋아요.
>당근 200g을 갈아 준 후 반죽에 넣어주세요.
저는 당근을 많이 넣어 촉촉한 느낌의 머핀으로 즐겼어요.
취향에 따라 그게 싫다면 당근의 양을 줄여주시면 돼요!>반죽을 모두 잘 섞어주세요.
여기에 식감을 살리고 싶다면 호두, 아몬드 분태 등을 함께 넣으셔도 좋아요.>머핀 틀에 유산지 컵을 올리고 반죽을 70% 정도만 넣어주세요.>예열된 오븐 180도에서 20분 구워주었어요.
저니 미니 머핀이지만 일반 머핀 틀인 경우는 25~30분 구워주셔야 해요.오븐오븐 사양에 따라 시간은 달라질 수 있기 때문에 꼭 확인해 주세요.
>노릇노릇 맛있게 구워진 당근 머핀!!>"
*군침주의* 된장& 간장이 만나 등갈비가 더욱 섹시해졌다!!,https://recipe1.ezmember.co.kr/cache/recipe/2017/09/12/01f35962c4b0fbc9109e4c1eec074d0e1.png,아무나,60분 이내,등갈비>물>된장>파채>통마늘>간장>설탕>물엿>매실액>맛술>다진>참기름>물>깨>,"등갈비는 찬물에 1시간 정도 담가 핏물을 뺀다.등갈비 1kg>볼에 양념 재료를 넣고 섞어 양념장을 만든다.[양념재료] 간장 8T, 설탕 4T, 물엿 4T, 매실액 2T, 맛술 4T, 다진 마늘 2T, 참기름 1T, 물 700ml볼>냄비에 핏물을 뺀 등갈비와 물, 된장을 넣고 데친 후 찬물에 헹궈 준비한다.물 700ml, 된장 1T>삶은 등갈비와 통마늘을 냄비에 넣은 후 양념장을 붓고 조린다.통마늘 5개냄비>완성된 등갈비 위에 파채를 올리고 통깨를 뿌려 마무리한다.파채 1줌, 통깨 적당히>"
캐러멜 사과 파운드케이크 만들기,https://recipe1.ezmember.co.kr/cache/recipe/2018/04/02/ff68a932785a835d0338fd7244e279bf1.jpg,초급,90분 이내,설탕>물>사과>무염버터>설탕>달걀>박력분>베이킹파우더>시나몬파우더>우유>바닐라익스트랙>,"사과는 사방 1cm 크기로 깍뚝 썰어주세요.>냄비에 설탕을 넓게 뿌려주세요. 그런 다음 물을 넣어주세요.>원하는 갈색이 될 때까지 중약불에 끓여주세요(설탕이 녹기 전까지 주걱으로 섞지마세요!).캐러멜 색이 연하면 달고, 진하면 쓴맛이 강합니다.
색이 진할수록 캐러멜의 향과 맛도 진해집니다.>원하는 캐러멜 색이 되었으면 더 진해지지기 전에 재빨리 사과를 넣고 골고루 섞어주세요.
그런 다음 사과에서 나온 수분이 없어질 때까지 계속 끓여주세요.>수분이 없어지고, 사과가 촉촉한 상태가 되면 불을 끄고 식혀주세요.>[케이크] 볼에 말랑한 버터를 넣고 부드럽게 풀어준 다음 설탕을 넣고 충분히 섞어주세요.일반 거품기로 섞어도 됩니다.>버터가 분리되지 않도록 푼 달걀을 조금씩 넣어가며 잘 섞어주세요.>박력분, 베이킹파우더, 시나몬파우더, 우유, 바닐라익스트랙을 모두 넣고시나몬파우더는 취향에 따라 줄이거나 더 넣어주세요.>가루가 보이지 않을 정도만 잘 섞어주세요.>사용할 머핀 틀에 녹인 버터를 얇게 발라주세요.밑지름 5.7cm 머핀 틀 사용했습니다.>바닥에만 종이호일을 깔아주세요.종이호일은 머핀 틀 뒷면을 기준으로 자르면 됩니다.>사과조림을 바닥에 한층으로 얇게 꼼꼼하게 평평하게 깔아주세요.두껍게 담으면 케이크 반죽과 붙지 않은 사과조림은 무너질 수 있어요!>케이크 반죽을 70%씩 채워주세요. 그런 다음 윗면을 평평하게 정리해주세요.>170℃로 예열한 오븐에 20~25분간 구워주세요.
갓 구워진 케이크는 약하니깐 틀째 식혔다가 열기가 없어지면 틀을 분리해 마저 식혀주세요.오븐>"
초간단 팽이버섯 베이컨말이~*,https://recipe1.ezmember.co.kr/cache/recipe/2017/07/05/6c8081c8bc0c290c4b8a70aa2bd5cd611.jpg,아무나,10분 이내,베이컨>팽이버섯>올리브유>,팽이버섯 밑 동을 잘라 준비합니다>베이컨 위에 원하시는 양만큼 팽이버섯을 올리고>도르르~ 말아>준비합니다>달군 약한 불에서 오일을 조금 두르고 베이컨이 말린 끝 부분 쪽으로 먼저 구워준다약불>뒤집어 가면서 노릇 노릇 구워 주시면 완성입니다>
"초스피드 완성, 추억의 콘브레드",https://recipe1.ezmember.co.kr/cache/recipe/2020/11/29/50c1f9b13c4cf36f4464627f22cfd19b1.jpg,아무나,60분 이내,중력분>옥수수>베이킹>설탕>소금>실온>실온>실온>통조림>달걀물>,"중력분, 옥수수 가루, 베이킹 파우더, 소금을 함께 체 쳐 주세요>설탕, 달걀, 우유, 버터를 넣고 잘 섞어 주세요>반죽이 한 덩이가 될 때까지 손으로 가볍게 치대어 주세요>물기를 제거한 옥수수를 넣고 골고루 섞어 주세요>반죽을 4개로 나누어 주세요>윗면에 칼집을 내고 버터를 짜 주세요>180°C에서 25-30분 간 구워 주세요(오븐에 따라/분할한 반죽의 크기에 따라 다를 수 있음)오븐>식힘망으로 옮겨 완전히 식혀 주세요>맛있게 드세요!>"
아기유아식소고기반찬:어른들도 맛있게 먹을 수 있는 소고기전,https://recipe1.ezmember.co.kr/cache/recipe/2021/12/12/d1c882b91e500add610d364029e1962b1.jpg,초급,15분 이내,다진소고기>팽이버섯>당근>계란>소금>,"팽이버섯과 당근은 아이가 먹기 좋게 잘게 다져두세요. 
*들어가는 야채는 냉장고에 있는 것 아무거나 넣어도 좋습니다.>큐브로 만들어 두었던 다진 소고기는 찬물에 10분정도 담궈 핏물을 제거해주었어요.>소고기와 팽이버섯 당근 그리고 계란 1개를 넣고 잘 섞어주세요.
*계란흰자 알러지가 있는 아이들은 노른자 2개로 해주세요.(노른자만 들어가면 전지지기가 좀 더 어렵답니다)>저는 소금간을 살짝 해주었지만 무염식으로 하시는 분들은 간은 생략해주세요.>후라이팬에 기름을 두른 후 키친타올로 살짝 닦아내고 반죽을 한스푼씩 올려주세요. 해당 레시피는 8~10개정도 나오는 레시피입니다.>완성된 전은 키친타올 위에서 기름기를 제거해주었어요.>"
부서지지 않은 매콤감자조림,https://recipe1.ezmember.co.kr/cache/recipe/2019/07/03/a57032544bdcd0f0d97ffa5e4f3d78cb1.jpg,아무나,30분 이내,감자(250g)>대파>소금>물엿>매운>굴소스>올리브유>다진마늘>물>깨소금>,"감자와 대파를 준비해주세요.>감자는 적당한 크기로 썰어 주세요.>대파도 썰어 주세요>썬 감자는 물에 한번 헹군후 체에 받쳐 물기를 빼고, 소금 1/2 작은술과 물엿 4 큰술을 넣고, 고루 버무린 후 20분 정도 재워 주세요.>매운 고추가루 1큰술,굴소스 1/2큰술,다진 마늘 1/2큰술,올리브유 2큰술을 넣고 섞어 양념을 만들어 주세요.>감자는 체에 받쳐 국물은 따로 받아 주세요.>냄비에 따로 받은 감자 국물과 양념을 넣고,
물 1/2컵을 붓고 끓여 주세요.>감자를 넣고 뚜껑을 닫고 조려 주세요.
(중간에 저어 주면서)>감자가 익으면 대파를 넣고 한소큼 끓인 후>완성 그릇에 담고
깨소금을 뿌려 주세요.>"
고추장 건새우볶음 : 밑반찬 하나로 공기밥 뚝딱,https://recipe1.ezmember.co.kr/cache/recipe/2017/10/16/3e4186636a676b7f4790cf6e7b4f99d61.jpg,아무나,15분 이내,고춧가루>다진마늘>참기름>고추장>매실청>물엿>식용유>맛술>건새우>마요네즈>,"건새우양과 양념 비율은 딱 한 접시 기준이에요^^>먼저 마른 건새우를 살살 볶아주세요.
비릿내 없애는 과정
잔가루들 처리과정
바삭한 식감을 위한 과정
언제까지 볶냐고 물어보면 약불로 살살 볶아주는데요(3~5분)
건새우향이 살살 올라오면 하나 먹어봅니다. 
바삭하면 오케이>볶아진 마른건새우를 잔가루를 탈탈 털어주세요.깨알Tip.
여기에 마요네즈1 넣고 섞어주면 감질맛 극대화 효과가 있어요. 마요네즈를 싫어하는 사람도 있기때문에 선택사항.>팬에 1:1:1:1:1:1:1:1
고춧가루, 다진마늘, 참기름, 고추장, 매실청, 물엿, 식용유, 맛술을 넣어주세요. 
마른 건새우볶음 한 접시 기준
모두 1스푼 입니다^^ 쉽죠?>양념이 보글보글 끓기시작하면>볶은 건새우를 넣어주세요.>재빠르게 볶아주면 완성이랍니다^^깨알Tip.
탈 것 같으면 불을 끄고 
마른건새우와 양념을 섞어주어도 되요.>"
[간단 자취요리] 녹는다 녹아! 떠먹는 치즈감자 만들기,https://recipe1.ezmember.co.kr/cache/recipe/2017/06/20/f3d97fe2b3acb0e8351bf6e3a70609c91.jpg,초급,15분 이내,감자>우유>마요네즈>후추>소금>모짜렐라>,"우선 감자 껍질을 벗겨주세요!>감자가 빨리 익을 수 있도록 썰어주세요!>그리고 감자를 삶아줍니다>삶은 감자를 포크로 으깨줍니다>소금, 후추, 마요네즈, 우유를 넣고 섞어줍니다>모짜렐라 치즈도 절반을 넣어주세요!>완성그릇에 감자를 담아주세요 :D>마무리로 모짜렐라 치즈를 덮어 전자렌지에 3~4분 돌려주세요!전자레인지>"
채소구이 샐러드,https://recipe1.ezmember.co.kr/cache/recipe/2015/07/13/8d35ced11f5f5987841dab18c188f5ee1.jpg,초급,15분 이내,새송이버섯>애호박>가지>청양고추>발사믹>설탕>올리브유>다진마늘>소금>,"새송이버섯 2개, 애호박 1개, 가지 한개, 청양고추 2개를 준비했습니다.>청양고추는 굵직하니 어슷 썰고 버섯, 호박, 가지는 0.5~1 센티 정도 두께로 통썰기 해주었습다.>그리고 달군 팬에 기름없이 앞, 뒤로 구워 주었지요.>버섯도 굽고 호박은 소금을 살짝이 뿌려 구워 주었습니다.>고추도 살짝이 구워 익혀 주었지요. 구워진 채소는 고루 섞이 그릇에 담아 줍니다.>발사믹 식초 3큰술, 설탕 1큰술, 올리브유 1큰술,다진마늘 1/2큰술, 소금 1/3작은술 로 소스를 만들어 주었습니다. >그릇에 담은 구운 채소에 소스를 뿌려 드시면 되겠습니다.>"
[간단 자취요리] 닭가슴살 통조림으로 간단하게 오야코동 만들기,https://recipe1.ezmember.co.kr/cache/recipe/2016/10/31/968966138927b785ff1b5dba5f3e9b671.jpg,아무나,30분 이내,닭가슴살>계란>양파>밥>간장>맛술>설탕>물>,"재료를 준비합니다.닭가슴살 통조림 1캔, 계란 1개, 양파 1/2개, 밥 1공기, 간장 2T, 맛술 2T, 설탕 1T, 물 200ml>우선 양파를 한입 크기로 썰어줍니다.>계란은 소금 약간 넣고 70%만 섞어줘요!>팬에 물을 넣고 다시마를 넣어줍니다. (생략가능) 물이 끓으면 다시마는 건져줍시다.>이제 양파와 양념들을 넣어줍시다.중불>양파가 살짝 익으면 닭가슴살을 국물까지 넣어줍니다.>물이 졸아들면 풀어둔 계란을 부어주세요.>뚜껑 닫고 계란을 60% 정도 익혀줍니다.약불>밥 위에 보기 좋게 얹어줍니다.>"
닭안심 볶음밥+화이트소스 곁들인 치킨도리아 만들기,https://recipe1.ezmember.co.kr/cache/recipe/2021/11/18/a6dd15b93f366377b585a41577f2e11f1.jpg,초급,20분 이내,밥>닭>양파>브로콜리>다진>맛술>간장>케첩>소금>피자치즈>버터>밀가루>우유>소금>후추>,"먼저 닭 안심은 적당한 크기로 썰어주고 맛술 1T, 소금, 후추 조금을 넣고 잠시 재워주세요.
닭 가슴살을 이용하여도 좋아요.>양파와 브로콜리도 잘게 다져주세요.
그 외 집에 있는 다양한 야채들을 활용해 보세요.
>기름을 살짝 두른 팬에 다진 마늘 1스푼과
양파, 브로콜리를 넣고 가볍게 볶아주세요.>그리고 닭 안심을 넣고 함께 볶아주세요.
>닭고기가 다 익었다면 밥 1공기를 넣고 잘 섞어가며 볶아주세요.>간장 1T, 케첩 1T를 넣어주세요.
>모든 재료를 골고루 잘 볶아주고 모자라는 간은 소금으로 조절해 주세요.
이렇게 하여 닭 안심 볶음밥은 간단하게 완성되었어요.>이번엔 화이트소스를 만들어보도록 할게요.
팬에 버터 20g을 넣고 녹여주고 밀가루 2T를 넣고 가볍게 섞어 루를 완성해 주세요.>우유 200ml를 넣고 잘 풀어가며 끓여주세요.
소금과 후추를 살짝 뿌려주고 되직한 상태가 되면 불을 꺼주세요.
>그라탕 용기를 준비해 주고 화이트소스를 적당량 담아주세요.
>닭안심 볶음밥을 담아주고 화이트소스를 골고루 올려주세요.>마지막으로 피자치즈를 듬뿍 올려주세요.
>190도 예열된 오븐에 넣고 10분 구워주세요.오븐>치즈가 노릇노릇 잘 구워졌다면 오븐에서 꺼내 파슬리가루를 솔솔 뿌려주세요.
이렇게 하여 최종 완성이 된 치킨 도리아!!>"
